,sequence_id,id,length,type,remaining_charge,slope_angle,remaining_length,remaining_ze_length,remaining_slope_angle,speed,result
12081,132,21_BusM6_15%,124.5,-1,2.070254622937972,0.0565341128999664,8127.400000000001,1668.3,0.0270942859666823,8.355704697986576,0.0
12082,132,22_BusM6_15%,190.7,1,2.032949101119248,0.0258672782308792,8002.9,1477.6,0.0271414785719055,11.08720930232558,1.0
12083,132,23_BusM6_15%,340.7,-1,2.2021624462851177,0.0495016399033516,7812.199999999999,1477.6,0.0262470721186477,6.706692913385827,0.0
12084,132,24_BusM6_15%,185.2,-1,1.714308167971043,0.0242339895183654,7471.5,1477.6,0.0263309505603261,6.6859205776173285,1.0
12085,132,25_BusM6_15%,307.4,1,0.973465314512204,0.0113169815336578,7286.299999999999,1170.2,0.0269837318223551,6.682608695652173,1.0
12086,132,26_BusM6_15%,109.0,-1,1.0955655510733369,0.0254349746752583,6978.899999999999,1170.2,0.0270541298744959,5.396039603960396,0.0
12087,132,27_BusM6_15%,113.8,-1,0.847509246974208,0.0020034843683292,6869.9,1170.2,0.0282470177557419,6.616279069767442,1.0
12088,132,28_BusM6_15%,130.5,-1,0.9105261260148144,-0.027770636593421,6756.099999999999,1170.2,0.028270836813858,6.624365482233503,1.0
12089,132,29_BusM6_15%,134.6,-1,0.7827050524588173,0.0056462587708035,6625.599999999999,1170.2,0.0294616040792819,5.11787072243346,1.0
12090,132,30_BusM6_15%,175.1,1,0.6621003207206275,-0.0117641492087628,6490.999999999999,995.1,0.030444796016533,6.683206106870229,1.0
12091,132,31_BusM6_15%,205.8,-1,0.6954866694984909,-0.0335248146606142,6315.9,995.1,0.0302636184492341,6.681818181818182,1.0
12092,132,32_BusM6_15%,533.8,1,0.3841927005382404,-0.0107152160049064,6110.1,461.3,0.0314853936020046,6.324644549763033,1.0
12093,132,33_BusM6_15%,547.9,-1,0.436907099079808,-0.0183753731303032,5576.299999999999,461.3,0.0323593949667847,6.484023668639053,1.0
12094,132,34_BusM6_15%,198.6,-1,0.3224109604743355,-0.0031570836768851,5028.4,461.3,0.0344452743446346,3.964071856287425,1.0
12095,132,35_BusM6_15%,266.6,-1,0.0035424545974633,-0.0115899221261728,4829.799999999999,461.3,0.0362033783614394,8.490445859872613,1.0
12096,132,36_BusM6_15%,197.5,-1,0.1546367724208573,-0.0329146438640243,4563.2,461.3,0.0364774395695573,8.58695652173913,1.0
12097,132,37_BusM6_15%,461.3,1,1.732207364820563,-0.0846767379630338,4365.699999999999,0.0,0.0320956851701504,10.413092550790068,1.0
12098,132,38_BusM6_15%,1110.1,-1,1.7868575104750808,-0.0215694838799292,3904.4,0.0,0.0331483052991725,7.380984042553191,1.0
12099,132,39_BusM6_15%,234.3,-1,2.476682076860842,-0.0741446658252396,2794.3,0.0,0.0285931541296095,8.397849462365592,1.0
12100,132,40_BusM6_15%,375.7,-1,1.9979582056954688,0.0003247315508672,2560.0,0.0,0.0321267069519523,6.696969696969696,1.0
12101,132,41_BusM6_15%,275.3,-1,2.3149711603764858,-0.0523966160441585,2184.3,0.0,0.0292310056530657,5.174812030075188,1.0
12102,132,42_BusM6_15%,320.4,-1,2.539977087303459,-0.0425087041545094,1909.0,0.0,0.0270180559028251,6.688935281837161,1.0
12103,132,43_BusM6_15%,343.0,-1,2.656231207267735,-0.0305939434481773,1588.6,0.0,0.0263028783937547,6.399253731343284,1.0
12104,132,44_BusM6_15%,340.9,-1,2.7737710314535624,-0.0307295436403815,1245.6,0.0,0.025196212082098,6.186932849364791,1.0
12105,132,45_BusM6_15%,381.1,-1,2.915521827375623,-0.0307879629722021,904.7,0.0,0.02333229511873,6.039619651347069,1.0
12106,132,46_BusM6_15%,210.2,-1,2.9493642785542087,-0.0284319207123032,523.5999999999999,0.0,0.0207824823219434,5.488250652741515,1.0
12107,132,47_BusM6_15%,313.4,-1,2.987156917851411,-0.0254125230536329,313.4,0.0,0.0161524415902539,6.1330724070450096,1.0
12108,132,48_BusM6_15%,182.0,-1,2.930375615128235,-0.0161524415902539,0.0,0.0,0.0,5.652173913043478,1.0
12109,4,0_Bus18_0%,241.3,-1,8.717401684557114,-0.0248601901821683,20948.0,0.0,0.0078528923685268,11.068807339449542,1.0
12110,4,1_Bus18_0%,196.8,-1,8.486081904824072,-0.0406280376813731,20706.7,0.0,0.0073407807230136,10.63783783783784,1.0
